"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDOR BALCONISTA PARA RIVERA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Para freeshop","montevideo","/anuncio/vendedor-balconista-para-rivera-5snsp",2019-07-31 02:44:42
"OFICIAL",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," OFICIAL en aire acondicionado con experiencia comprobable (excluyente).","montevideo","/anuncio/oficial-4nj4y",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," planchero con experiencia .","montevideo","/anuncio/ayudante-de-cocina-rbs58",2019-07-31 02:44:42
"LIMPIADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Masculino, con experiencia en vidrios y maquinaria.  Entre 25 y 40 años, con disponibilidad horaria.","montevideo","/anuncio/limpiador-y5vjh",2019-07-31 02:44:42
"ENCARGADO PARA SUPERVISAR PERSONAL",NA,"Auxiliar","Salud","Hace 3 semanas ","  ENCARGADO con personal a cargo para supervisar personal en servicio tercerizado para el estado.     ","montevideo","/anuncio/encargado-para-supervisar-personal-rqp6y",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","  con experiencia y disponibilidad horaria","montevideo","/anuncio/ayudante-de-cocina-mmh4z",2019-07-31 02:44:42
"LIMPIADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Masculino para cuadra de Panadería céntrica Lunes a sábados Al postularse indicar referencias comprobables y adjuntar foto.","montevideo","/anuncio/limpiador-s23p4",2019-07-31 02:44:42
"VENDEDOR","farnacia","Auxiliar","Atención al cliente","Hace 3 semanas ","atención de mostrador, stock de mercadería y arreglo de gondolas o linearios ventas","montevideo","/anuncio/vendedor-uyq5n",2019-07-31 02:44:42
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Categoría E efectivo y suplente Ambos turnos Relevo puerta a puerta.","montevideo","/anuncio/chofer-de-taxi-yj5d4",2019-07-31 02:44:42
"ELECTRICISTA TABLERISTA","EMPRESA DE ELÉCTRICA INDUSTRIAL","Técnico / Especialista","Producción","Hace 3 semanas ","EMPRESA DE ELÉCTRICA INDUSTRIAL BUSCA TABLERISTA PARA TALLER PERSONAL IDÓNEO EN ARMADO DE TABLEROS ELÉCTRICOS INDUSTRIALES CON EXPERIENCIA EN CABLEADO, MON ...","montevideo","/anuncio/electricista-tablerista-gsm2t",2019-07-31 02:44:42
"UPM: SOURCING MANAGER","ADVICE","Gerente","Directivos - Ejecutivos","Hace 3 semanas ","UPM: Sourcing Manager UPM Uruguay is looking for a Sourcing Manager who will ensure local operations have a competitive supply in all market conditions, fo ...","montevideo","/anuncio/upm-sourcing-manager-h7psj",2019-07-31 02:44:42
"OPERARIO PARA LÍNEA DE PRODUCCIÓN - SUPLENCIA","Consultora Human Phi","Peon","Logística - Distribución","Hace 3 semanas ","Seleccionamos Operario para línea de Producción - Suplencia para importante empresa. Nos encontramos en la búsqueda de personas responsables para realizar ...","montevideo","/anuncio/operario-para-linea-de-produccion-suplencia-mszq5",2019-07-31 02:44:42
"INGENIERO FORESTAL PARA ÁREA DE INVENTARIOS","Importante empresa del sector forestal","Profesional","Producción","Hace 3 semanas ","Se trata de una excelente propuesta para desempeñarse en el área de planificación de la empresa. Reportando directamente al jefe del sector. La función se ...","montevideo","/anuncio/ingeniero-forestal-para-area-de-inventarios-am4g7",2019-07-31 02:44:42
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," con  moto p/ zonas Cordon, Pocitos horario noche. Libreta de moto y experiencia excluyente","montevideo","/anuncio/delivery-nghyh",2019-07-31 02:44:42
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Brushinista sepa manos con 5 años de experiencia. ","montevideo","/anuncio/brushinista-ba9sa",2019-07-31 02:44:42
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," AYUDANTE de peluqueria joven se pa muy bien brushing y manos, con  experiencias y ref.","montevideo","/anuncio/peluquera-45psa",2019-07-31 02:44:42
"AUXILIAR ADMINISTRATIVA/O - CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Se trata de una posición que requiere de proactividad, atención al detalles, capacidad de trabajo en equipo y análisis. La orientación al cliente y los des ...","montevideo","/anuncio/auxiliar-administrativa-o-contable-29ya5",2019-07-31 02:44:42
"AUXILIAR DE DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," AUXILIAR de deposito con experiencia y buena presencia para local comercial.","montevideo","/anuncio/auxiliar-de-deposito-dm8n4",2019-07-31 02:44:42
"TELEMARKETER","VIDA","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","¿Tienes experiencia en call center?   ¿QUIERES VENDER DESDE LA COMODIDAD DE TU CASA Y TENER UN SUELDO FIJO MAS COMISIONES? Te ofrecemos de lunes a sabados  ...","montevideo","/anuncio/telemarketer-d4rt7",2019-07-31 02:44:42
"TELEMARKETER","VIDA","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","""Buscamos candidatos con marcado perfil comercial y experiencia consolidada en ventas de servicios. Excelente remuneración fija más comisiones."" Venta de s ...","montevideo","/anuncio/telemarketer-86zmr",2019-07-31 02:44:42
"LICENCIADOS Y AUXILIARES DE ENFERMERÍA PARA ÁREAS ESPECÍFICAS","Mutualista Hospital Evangélico","Técnico / Especialista","Salud","Hace 3 semanas ","Presentar CV. con foto y comprobantes desde el 08 al 26 de julio de 2019 Licenciados/as y Auxiliares de Enfermería para CTI Pediátrico, CTI Neonatal, Mater ...","montevideo","/anuncio/licenciados-y-auxiliares-de-enfermeria-para-areas-especificas-ezerz",2019-07-31 02:44:42
"VENTAS Y ARMAR EQUIPOS DE VENTAS.","Stella pintos","Asistente","Tecnologías de la información","Hace 3 semanas ","ESTAMOS BUSCANDO PERSONAS EMPRENDEDORAS QUE ESTÉN INSATISFECHAS CON SUS INGRESOS ACTUALES Y QUE QUIERAN DESARROLLAR UN NEGOCIO INDEPENDIENTE TRABAJANDO DES ...","montevideo","/anuncio/ventas-y-armar-equipos-de-ventas-tjd3m",2019-07-31 02:44:42
"FIAMBRERIA","Autoservice","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Atención al mostrador, sector de fiambrería, con experiencia. Atención mostrador fiambrería con experiencia","montevideo","/anuncio/fiambreria-88g5h",2019-07-31 02:44:42
"AUXILIAR DE ENFERMERIA",NA,"Auxiliar","Salud","Hace 3 semanas "," Con experiencia en adultos y pediatría para emergencias.","montevideo","/anuncio/auxiliar-de-enfermeria-rhe7n",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño","montevideo","/anuncio/chofer-vd255",2019-07-31 02:44:42
"ATENCION AL PÚBLICO",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," ATENCION al público, sexo masculino, tareas varias.","montevideo","/anuncio/atencion-al-publico-eqabz",2019-07-31 02:44:42
"SANITARIO",NA,"Técnico / Especialista","Construcción - Arquitectura","Hace 2 semanas ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como técnico sanitario. Requerimiento excluyente: habilitación de la IMM  ...","montevideo","/anuncio/sanitario-vrpvz",2019-07-31 02:44:42
"FLETERO",NA,"Peon","Logística - Distribución","Hace 2 semanas ","  camioneta grande o camión cerrado hasta 4.000 kg. para  reparto, empresa de fletes solicita. Trabajo todo el año.","montevideo","/anuncio/fletero-zzj9y",2019-07-31 02:44:42
"MANICURISTA Y PEDICURISTA","Centro Estético","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas ","Funciones de manicura con experiencia en esmaltado en gel. Trabajo de 6 horas diarias con descanso de un día y medio, rotativo. Trabajo en equipo, responsa ...","montevideo","/anuncio/manicurista-y-pedicurista-z62t6",2019-07-31 02:44:42
"CAJERO/A",NA,"Auxiliar","Ventas - Comercial","Hace 2 semanas "," Para subagencia de Redpagos Con experiencia en sistema de cobranzasa excluyente. Preferentemete de zona Maroñas o aledaños. Con disponibilidad horaria  ...","montevideo","/anuncio/cajero-a-dug8z",2019-07-31 02:44:42
"CAJERAS",NA,"Auxiliar","Ventas - Comercial","Hace 2 semanas "," CAJERAS para Supermercado con experiencia en scantech. Horario de 14 a 22 hs","montevideo","/anuncio/cajeras-9sr3a",2019-07-31 02:44:42
"CONFITERO FINO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas "," Facturero, especialista en postres.","montevideo","/anuncio/confitero-fino-qmve5",2019-07-31 02:44:42
"TELEFONISTA/SECRETARIA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Responder, registrar y devolver las llamadas de teléfono Realizar tareas administrativas como el procesamiento de textos,  Mantener la confidencialidad Res ...","montevideo","/anuncio/telefonista-secretaria-26ybj",2019-07-31 02:44:42
"ESTETICISTA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," sepa manos, pies y depilación con experiencia de lunes a sabado.","montevideo","/anuncio/esteticista-urj5q",2019-07-31 02:44:42
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," ADMINISTRATIVO/A con conocimiento de Scanntech (no excluyente )","montevideo","/anuncio/administrativo-qghgq",2019-07-31 02:44:42
"ESTUDIANTE DE ARQUITECTURA",NA,"Profesional","Construcción - Arquitectura","Hace 3 semanas "," ESTUDIANTE de arquitectura próximo a viajar,","montevideo","/anuncio/estudiante-de-arquitectura-q7r2a",2019-07-31 02:44:42
"AUXILIAR CONTABLE - ASPIRANTES@ABBATE.COM.UY","Abbate","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Orientamos nuestra búsqueda a personas con sólida experiencia en el área Administrativa contable  Requisitos: *Bachillerato completo. *Auxiliar contable,  ...","montevideo","/anuncio/auxiliar-contable-mt69q",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER para taxi, con libreta E, suplencia con o sin experiencia.","montevideo","/anuncio/chofer-u89vg",2019-07-31 02:44:42
"VERDULERO",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","  para supermercado en zona de Pocitos, Rivera y Soca,","montevideo","/anuncio/verdulero-jh6n3",2019-07-31 02:44:42
"EDUCADORA",NA,"Técnico / Especialista","Educación - Recreación - Deportes","Hace 3 semanas "," CENFORES o aprobado por el MEC. 4 o 5 horas.","montevideo","/anuncio/educadora-sst6a",2019-07-31 02:44:42
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Solicita confritería zona Malvín Preferentemente con experiencia, ágil y poractivo/a","montevideo","/anuncio/ayudante-de-confitero-g74n6",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia","montevideo","/anuncio/ayudante-de-cocina-evq7t",2019-07-31 02:44:42
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Confitero con experiencia y referencias, presentarse personalmente, Lunes cerrado","montevideo","/anuncio/ayudante-de-confitero-e7zst",2019-07-31 02:44:42
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia, para horario vespertino.","montevideo","/anuncio/ayudante-de-cocina-7qdj2",2019-07-31 02:44:42
"COMMUNITY MANAGER","ADVICE","Analista","Arte - Diseño - Comunicación","Hace 3 semanas ","La persona será responsable de potenciar la visibilidad de la marca, a través de la gestión y desarrollo del contenido digital de la empresa. Se encargará  ...","montevideo","/anuncio/community-manager-z844a",2019-07-31 02:44:42
"FIAMBRERAS",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," FIAMBRERAS (10 vacantes ) turno tarde, para autoservice con experiencia.","montevideo","/anuncio/fiambreras-vmhtm",2019-07-31 02:44:42
"MAQUINISTA PARA TALLER DE CONFECCIÓN","Fábrica de Confeccion","Oficial","Producción","Hace 2 semanas ","Trabajos en prendas de vestir, en tela. Es excluyente tener experiencia en recta y overlock Puntualidad, responsabilidad, disposición al trabajo en equipo","montevideo","/anuncio/maquinista-para-taller-de-confeccion-9styg",2019-07-31 02:44:42
"OFICIAL MECÁNICO",NA,"Oficial","Producción","Hace 2 semanas "," Para servicio oficial Contar con referencias y experiencia Preferentemente viva en Ciudad de la Costa ","montevideo","/anuncio/oficial-mecanico-4rp7e",2019-07-31 02:44:42
"MEDIO OFICIA",NA,"Medio Oficial","Producción","Hace 2 semanas "," Medio oficial para pintura presentarse a partir del día lunes 15/7/2019 de 8.30 a 12.30   13.30 a 17.00hs entrevista","montevideo","/anuncio/medio-oficia-e7n6t",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," CHOFER vendedor para reparto con experiencia en ventas directas llamar desde 9 a 18 hrs","montevideo","/anuncio/chofer-hmnpt",2019-07-31 02:44:42
"EDUCACIÓN INICIAL","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Docente para Auxiliar en Educación Inicial. Educador/a  disponibilidad horaria, grupos a la mañana, tarde y noche","montevideo","/anuncio/educacion-inicial-y5ttv",2019-07-31 02:44:42
"DOCENTE PARA CAPACITACIÓN DE GOBERNANTA","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","Empresa Educativa solicita docentes para nueva capacitación de Gobernanta Responsable del aula en la capacitación de Gobernanta","montevideo","/anuncio/docente-para-capacitacion-de-gobernanta-juv9h",2019-07-31 02:44:42
"ATENCIÓN AL CLIENTE - ASPIRANTES@ABBATE.COM.UY","Abbate","Auxiliar","Atención al cliente","Hace 2 semanas ","Atención al cliente y Coordinación Contactar clientes de panteón colectivo, concreción de trámites  Emisión de informes semanales a la dirección Orientamos ...","montevideo","/anuncio/atencion-al-cliente-aspirantes-abbate-com-uy-pprjm",2019-07-31 02:44:42
"EMPRENDEDOR/A","EMPRESA AMERICANA","Asistente","Tecnologías de la información","Hace 2 semanas ","A A","montevideo","/anuncio/emprendedor-a-9md6b",2019-07-31 02:44:42
"CAMIONERO","iplus","Oficial","Logística - Distribución","Hace 2 semanas ","Chofer. Se busca personal con libreta de conducir habilitante de camiones de más de 10.000 kilos de forma excluyente. Será tomado especialmente en cuenta s ...","montevideo","/anuncio/camionero-e6sny",2019-07-31 02:44:42
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 2 semanas "," Con moto zona Punta de Rieles horario de 19 a 1 hrs","montevideo","/anuncio/cadete-r86m7",2019-07-31 02:44:42
"AUXILIAR DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 2 semanas "," Para empresa de plaza del sector automotriz. Requisitos: experiencia previa libreta de moto secundaria completa Enviar  antecedentes y referencias a:  ","montevideo","/anuncio/auxiliar-deposito-4zg62",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," Para Ciudad de la costa","montevideo","/anuncio/chofer-sut3h",2019-07-31 02:44:42
"CHOFER DE REPARTO CON LIBRETA C,D Ó F (EXCLUYENTE)","Importante empresa","Medio Oficial","Producción","Hace 2 semanas ","Nos encontramos en la búsqueda de Chofer de reparto para empresa gastronómica con experiencia de 2 años en el rubro y con libreta de conducir Cat. C,D ó F  ...","montevideo","/anuncio/chofer-de-reparto-con-libreta-c-d-excluyente-4brb2",2019-07-31 02:44:42
"CORTADOR/A",NA,"Oficial","Producción","Hace 2 semanas "," De telas para cortinas rollers Solamente con experiencia anterior Excluyente.","montevideo","/anuncio/cortador-a-r8na7",2019-07-31 02:44:42
"AUXILIAR DE ENFERMERIA",NA,"Auxiliar","Salud","Hace 2 semanas "," AUXILIAR de enfermeria. Horario rotativo, para residencial en Barra de Carrasco.","montevideo","/anuncio/auxiliar-de-enfermeria-jr2ur",2019-07-31 02:44:42
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","  Privada ubicad a zona Centro selecciona emp resa incripta en organismos co rresponientes con experiencia  comprobable en cocina para  cumplir servic ...","montevideo","/anuncio/cocinero-pg6av",2019-07-31 02:44:42
"CUIDADORA",NA,"Auxiliar","Salud","Hace 2 semanas "," CUIDADORA se solicta para Residencial en Barra de Carrasco, disponibilidad horaria.","montevideo","/anuncio/cuidadora-thnpa",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas "," para taxi con experiencia o sin experiencia, con buenas referencias. Ambos turnos.","montevideo","/anuncio/chofer-2eu57",2019-07-31 02:44:42
"OVERLOCKISTA",NA,"Oficial","Producción","Hace 2 semanas ","  facon necesito para pantalones de damas. doy cortado con  bolsillo ojal overlock 5 hilos.","montevideo","/anuncio/overlockista-bgdej",2019-07-31 02:44:42
"CHOFER PROFESIONAL",NA,"Medio Oficial","Producción","Hace 2 semanas "," Para camión semi remolque.  Experiencia comprobada.","montevideo","/anuncio/chofer-profesional-a3md2",2019-07-31 02:44:42
"DOCENTE BARBERÍA",NA,"Profesional","Educación - Recreación - Deportes","Hace 2 semanas ","- BARBERIA Y Peluquería Masculina. Busco docente actualizado","montevideo","/anuncio/docente-barberia-z5u9m",2019-07-31 02:44:42
"OFICIAL HERRERO","FERNANDO BONINO","Técnico / Especialista","Servicios - Oficios","Hace 2 semanas ","Reciclado de piezas de hierro con el fin de elaborar bancos y demás aparatos. Encargado de realizar los pedidos de trabajos con los materiales reciclados","montevideo","/anuncio/oficial-herrero-5d53p",2019-07-31 02:44:42
"LIMPIADOR Y VIGILANTE","FERNANDO BONINO","Auxiliar","Servicios - Oficios","Hace 2 semanas ","Funciones de limpieza general de edificios, pallier, entrada principal, pasillos y demás. Vigilancia o portería de edificio y servicios Cumplir con las tar ...","montevideo","/anuncio/limpiador-y-vigilante-8vhun",2019-07-31 02:44:42
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 2 semanas ","CHOFER de taxi CHOFER de taxi, dueño busca, libreta E Montevideo, tuno matutino.","montevideo","/anuncio/chofer-y2dna",2019-07-31 02:44:42
