"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"PIZZERO ELABORARDOR","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con disponiobilidad horario para importante pizzería en zona centro. 

Sueldo a convenir.","https://trabajo.gallito.com.uy/anuncio/pizzero-elaborardor-2437e","montevideo",2019-11-01 16:20:32
"ENCARGADO DE LOCAL / CAJERO","","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana "," Con disponiobilidad horaria para importante pizzería en zona centro. 

Sueldo a convenir.","https://trabajo.gallito.com.uy/anuncio/encargado-de-local-cajero-3rhjs","montevideo",2019-11-01 16:20:32
"DISTRIBUIDORA INDEPENDIENTE","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," DISTRIBUIDORA INDEPENDIENTE: 

gran oportunidad de generar ingresos emprendiendo

 tu negocio propio. Posibilidades de crecimiento y mínima  inversión.","https://trabajo.gallito.com.uy/anuncio/distribuidora-independiente-jd7gn","montevideo",2019-11-01 16:20:32
"EMPLEADA PARA MOSTRADOR DE PANADERIA","","Auxiliar","Atención al cliente","Hace 1 semana "," EMPLEADA mostrador de Panaderia c/experiencia,

Presentarse PERSONALMENTE","https://trabajo.gallito.com.uy/anuncio/empleada-para-mostrador-de-panaderia-ehnaa","montevideo",2019-11-01 16:20:32
"DELIVERY","","Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," DELIVERY c/ exp trabajando en Lagomar con moto en regla.","https://trabajo.gallito.com.uy/anuncio/delivery-v7pub","montevideo",2019-11-01 16:20:32
"IDEAS GENERALES DE PELUQUERIA.","VANITI","Auxiliar","Servicios - Oficios","Hace 1 semana ","Peluqueria En principio sería para suplencias.","https://trabajo.gallito.com.uy/anuncio/ideas-generales-de-peluqueria-a7vs7","montevideo",2019-11-01 16:20:32
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," Para taxi Montevideo

Con experiencia 

Libreta categoría E","https://trabajo.gallito.com.uy/anuncio/chofer-5hrqr","montevideo",2019-11-01 16:20:32
"AYUDANTE","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Ayudante ágil para taller de aire acondicionado, preferentemente con libreta y/o camioneta.","https://trabajo.gallito.com.uy/anuncio/ayudante-577un","montevideo",2019-11-01 16:20:32
"PROFESOR DE INGLÉS","","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," PROFESOR de inglés titulado con facturar por hora, para centro de investigación","https://trabajo.gallito.com.uy/anuncio/profesor-de-ingles-yj42d","montevideo",2019-11-01 16:20:32
"RESPONSABLE DE RECURSOS HUMANOS","KPMG","Supervisor / Encargado","Administración - Secretariado","Hace 1 semana ","Conocimientos técnicos

•	Formación en Licenciatura en Recursos Humanos o Relaciones laborales (valorado). 
•	Sólidos conocimientos de liquidación de sueld ...","https://trabajo.gallito.com.uy/anuncio/responsable-de-recursos-humanos-dn7sh","montevideo",2019-11-01 16:20:32
"PROFESOR DE ASTRONOMIA","","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," PROFESOR de astronomia Para Colegio en el Prado,","https://trabajo.gallito.com.uy/anuncio/profesor-de-astronomia-jprhu","montevideo",2019-11-01 16:20:32
"AUXILIAR DE ENERMERIA","","Auxiliar","Salud","Hace 1 semana "," Hombre para Institución religiosa en atención a personas con discapacidad.

Deisponibilidad  para el horario de la mañana.

Contar con experiencia.","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-enermeria-rb9qg","montevideo",2019-11-01 16:20:32
"AUXILIAR FEMENINO PARA FARMACIA","","Auxiliar","Atención al cliente","Hace 1 semana "," Con conocimientos PC. 

$ 18.000 libres. 

Horario de 10 a 18","https://trabajo.gallito.com.uy/anuncio/auxiliar-femenino-para-farmacia-zb5ap","montevideo",2019-11-01 16:20:32
"MANICURA Y PEDICURA","Nails movil uy","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Buscamos chica con experiencia en estética de manos y pies. Manicura, pedicura. Conocimientos de esmaltado en gel y acrílico. Para atender en domicilio. De ...","https://trabajo.gallito.com.uy/anuncio/manicura-y-pedicura-zn4pb","montevideo",2019-11-01 16:20:32
"CHOFER PARA TAXIMETRO","Full Taximetro","Peon","Servicios - Oficios","Hace 1 semana ","Chofer para taximetro Las inherentes al cargo","https://trabajo.gallito.com.uy/anuncio/chofer-para-taximetro-s4pzu","montevideo",2019-11-01 16:20:32
"IMPORTANTE CONCESIONARIA AUTOMOTRIZ SELECCIONA ADMINISTRATIVO","","Auxiliar","Administración - Secretariado","Hace 1 semana "," Importante Concesionaria Automotriz selecciona Administrativo con experiencia en Facturación eléctronica. Enviar CV","https://trabajo.gallito.com.uy/anuncio/importante-concesionaria-automotriz-selecciona-administrativo-uyanh","montevideo",2019-11-01 16:20:32
"CADETE","","Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," CADETE para carga y descarga zona Arenal Grande","https://trabajo.gallito.com.uy/anuncio/cadete-mayz6","montevideo",2019-11-01 16:20:32
"PARRILLERO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Para fines de semana 

Zona Sayago","https://trabajo.gallito.com.uy/anuncio/parrillero-5vebh","montevideo",2019-11-01 16:20:32
"OFICIAL CHAPISTA AUTOMOTRIZ","","Medio Oficial","Producción","Hace 1 semana "," Excluyente con experiencia","https://trabajo.gallito.com.uy/anuncio/oficial-chapista-automotriz-mus7p","montevideo",2019-11-01 16:20:32
"VERDULERO-  HORARIO CORTADO DE 8 A 12 Y DE 16 A 20 HS - ZONA POCITOS","CertuS","Auxiliar","Servicios - Oficios","Hace 1 semana ","Buscamos joven para la atención de un local  de frutas- verduras y productos saludables.

Horario:
Horario cortado - de 8:00  a 12:00 y de 16:00 a 20:00 hs ...","https://trabajo.gallito.com.uy/anuncio/verdulero-horario-cortado-de-8-a-12-y-de-16-a-20-hs-zona-pocitos-nbga7","montevideo",2019-11-01 16:20:32
"PLANCHERO - ELABORADOR","EL PATRON","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Planchero, elaborador. Planchero, elaborador.","https://trabajo.gallito.com.uy/anuncio/planchero-elaborador-duqha","montevideo",2019-11-01 16:20:32
"COCINERA/O","Grupo GM SRL","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Cocinera/a Llevar adelante el servicio
Control de stock
Armado de la mise en place
Limpieza de su sector de trabajo","https://trabajo.gallito.com.uy/anuncio/cocinera-o-p3p48","montevideo",2019-11-01 16:20:32
"VIGILANTE","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 1 semana ","VIGILANTE PARA ZONA CERRO. ZONA RUTA 1 CNO. TOMPKINSON CNO BAJO DE LA PETIZA ETC.
EXCLUYENTE CON LOCOMOCIÓN. CONOCIMIENTOS DE CCTV
RESPONSABLE
PROLIJO
PUNT ...","https://trabajo.gallito.com.uy/anuncio/vigilante-8vqp4","montevideo",2019-11-01 16:20:32
"CHOFER PARA TAXI","Importante empresa","Oficial","Servicios - Oficios","Hace 1 semana ","Conductora/es con experiencia hombre o mujer para conducir TAXIS. Diurno y Nocturno, trato directo con el dueño. Conductora/es con experiencia hombre o muj ...","https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-6ags9","montevideo",2019-11-01 16:20:32
"PELUQUERA","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," Ambos sexos

 Empresa Santiago Varzi, con buen ambiente y buena

 remuneración","https://trabajo.gallito.com.uy/anuncio/peluquera-a8tj6","montevideo",2019-11-01 16:20:32
"AUXILIAR DE SERVICIO","","Auxiliar","Servicios - Oficios","Hace 1 semana "," AUXILIAR de servicio se solicta pa

ra Residencial en Barra de Carrasco

, disponibilidad horaria.","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-servicio-u6mjr","montevideo",2019-11-01 16:20:32
"PELUQUERA","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," completa con experiencia.","https://trabajo.gallito.com.uy/anuncio/peluquera-bsqmb","montevideo",2019-11-01 16:20:32
"COCINERA/O","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana "," Con experiencia excluyente, referencias, y carne de salud y manipulación vigente. 

Tareas varias.","https://trabajo.gallito.com.uy/anuncio/cocinera-o-mzphz","montevideo",2019-11-01 16:20:32
"BARBERO","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Excelente presencia

Experiencia mínima 1 año

Mayor de 25 años

Para local en Ciudad de la Costa

Al postularse adjutar foto","https://trabajo.gallito.com.uy/anuncio/barbero-dbeez","montevideo",2019-11-01 16:20:32
"CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," Chofer de taxi","https://trabajo.gallito.com.uy/anuncio/chofer-4taa5","montevideo",2019-11-01 16:20:32
"CONTADOR SENIOR","Importante empresa","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Orientamos nuestra búsqueda hacia Contadores Públicos, que posean dominio de herramientas Office. Se requiere experiencia en cargos de similar responsabili ...","https://trabajo.gallito.com.uy/anuncio/contador-senior-mgqh6","montevideo",2019-11-01 16:20:32
"CHOFER PARA TAXI","","Peon","Servicios - Oficios","Hace 1 semana "," 141

diurno 

Trato con dueño

Coche impecable

Con experiencia","https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-zp68h","montevideo",2019-11-01 16:20:32
"PARADIGMA: DIRECTOR DE CONSULTORÍA","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 semana ","Liderar el Plan de Negocios de Paradigma Uruguay, con alcance a las siguientes metas: Desarrollar y proveer vínculos en el mercado para la venta consultiva ...","https://trabajo.gallito.com.uy/anuncio/paradigma-director-de-consultoria-m675n","montevideo",2019-11-01 16:20:32
"CHOFER","Bernardo Nicoletti","Peon","Servicios - Oficios","Hace 1 semana ","Chofer de Uber o similar para realizar transporte de dos niños a Colegio  junto a su niñera de Buceo a Carrasco de lunes a viernes a las 12:30 de manera fi ...","https://trabajo.gallito.com.uy/anuncio/chofer-d3b4p","montevideo",2019-11-01 16:20:32
"ALINEADOR - MECÁNICO","MARSOL","Técnico / Especialista","Producción","Hace 1 semana ","ALINEADOR - MECÁNICO - GOMERIA (auto-camioneta-camion) COMPROMETIDO - RESPONSABLE - PRO-ACTIVO","https://trabajo.gallito.com.uy/anuncio/anineador-mecanico-t5tez","montevideo",2019-11-01 16:20:32
"MOZO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," MOZA/O atencio al publico con experiencia para Restaurante de Ciudad Vieja.","https://trabajo.gallito.com.uy/anuncio/mozo-bpuzg","montevideo",2019-11-01 16:20:32
"ACOMPAÑANTE EN SANATORIO","Gente Servicio de compañía","Auxiliar","Salud","Hace 1 semana ","Asistir al paciente en todas sus necesidades básicas. Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada.

ACOMPAÑANTE  ...","https://trabajo.gallito.com.uy/anuncio/acompanante-en-sanatorio-tneu6","montevideo",2019-11-01 16:20:32
"JEFA DE CAJAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 semana ","JEFA DE CAJAS, para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo. Tareas de Supervisión General , Arqueos, D ...","https://trabajo.gallito.com.uy/anuncio/jefa-de-cajas-qdsvh","montevideo",2019-11-01 16:20:32
"COLOCADOR PARABRISAS","Cristalauto Parabrisas","Oficial","Servicios - Oficios","Hace 1 semana ","Colocador de parabrisas y cristales para vehículos en local y domicilio. Colocar todos los cristales para cualquier tipo de vehículo en nuestros talleres o ...","https://trabajo.gallito.com.uy/anuncio/colocador-parabrisas-syjg3","montevideo",2019-11-01 16:20:32
"OFICIAL Y MEDIO OFICIAL","PHOENIX","Técnico / Especialista","Construcción - Arquitectura","Hace 1 semana ","Oficial, medio oficial o ayudante de  electricista, con experiencia,  para Rio Branco o inmediaciones (excluyente). Trabajo puntual de una semana. Montaje  ...","https://trabajo.gallito.com.uy/anuncio/oficial-y-medio-oficial-rethj","montevideo",2019-11-01 16:20:32
"DELIVERY CON MOTO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Delivery para rotiseria en ""la comercial "" de lunes a viernes de 11:30 a 13:30 hs (2 a 3 Hs de trabajo)
$ 100 nominal - $82 en la mano por hora + 55 de naf ...","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-8msbe","montevideo",2019-11-01 16:20:32
"ESCRIBANO INDEPENDIENTE","","Profesional","Legal","Hace 1 semana "," ESCRIBANO independiente. 6 horas. Pro actividad. Enviar CV a: ","https://trabajo.gallito.com.uy/anuncio/escribano-independiente-drr5v","montevideo",2019-11-01 16:20:32
"IMPORTANTE CONCESIONARIA AUTOMOTRIZ SELECCIONA ADMINISTRATIVO","","Auxiliar","Administración - Secretariado","Hace 1 semana "," IMPORTANTE Concesionaria Automotriz selecciona Administrativo con experiencia en Facturación eléctronica.","https://trabajo.gallito.com.uy/anuncio/importante-concesionaria-automotriz-selecciona-administrativo-725ph","montevideo",2019-11-01 16:20:32
"CADETE","","Auxiliar","Cadetería - Cobranzas","Hace 1 semana "," CADETE chofer con libreta de moto y camioneta 20 a 35 años ambos sexos","https://trabajo.gallito.com.uy/anuncio/cadete-yjrhs","montevideo",2019-11-01 16:20:32
"COLORISTA CORTADORA EXPERIENTE PARA SALÓN KERASTASE","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," BRUSHINISTA/COLORISTA/CORTADORA muy experiente p/Salon Kerastase, s/18 apróx. $ 30/40mil (CV. washapp","https://trabajo.gallito.com.uy/anuncio/colorista-cortadora-experiente-para-salon-kerastase-vsyyj","montevideo",2019-11-01 16:20:32
"AYUDANTE DE COCINA","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 semana "," AYUDANTE de cocina con experiencia para planta de elaboracion de 9 a 11 hrs","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-9ngen","montevideo",2019-11-01 16:20:32
"ATENCION AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," ATENCIÓN mostrador de panadería con experiencia excluyente. Zona Centro.","https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-tzgzq","montevideo",2019-11-01 16:20:32
"ENCARGADA OPERATIVA","French House","Supervisor / Encargado","Servicios - Oficios","Hace 1 semana ","Buscamos Encargada Operativa para importante Residencial en la zona de Carrasco. 
Como principales tareas la persona seleccionada deberá velar por el corre ...","https://trabajo.gallito.com.uy/anuncio/encargada-operativa-smz8v","montevideo",2019-11-01 16:20:32
"VENDEDORES","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," de calle para servicio de acompañantes  en Pando

 Entre 18 y 25 años

","https://trabajo.gallito.com.uy/anuncio/vendedores-ujjgh","montevideo",2019-11-01 16:20:32
"CHOFER","","Técnico / Especialista","Servicios - Oficios","Hace 1 semana "," CHOFER con experiencia en trabajo con aplicacion de UBER este año

","https://trabajo.gallito.com.uy/anuncio/chofer-udp23","montevideo",2019-11-01 16:20:32
"OFICIAL O MEDIO OFICIAL HERRERO","","Oficial","Producción","Hace 1 semana "," Preferentemente conocimientos en montaje de ventilación

Libreta de conducir 1A

Trabaje en altura","https://trabajo.gallito.com.uy/anuncio/oficial-o-medio-oficial-herrero-9qmj5","montevideo",2019-11-01 16:20:32
"CHOFER INSTRUCTOR","","Peon","Servicios - Oficios","Hace 1 semana "," Chofer profesional categoria. D, E,o F de Montevideo con 2 años de antiguedad, para Instructor en Academia de Choferes. 

De 35 a 50 años. 

Debe ser mono ...","https://trabajo.gallito.com.uy/anuncio/chofer-instructor-dq7j8","montevideo",2019-11-01 16:20:32
"APRENDIZ","","Peon","Producción","Hace 1 semana "," APRENDIZ imprenta necesita de 18 a 25 años,","https://trabajo.gallito.com.uy/anuncio/aprendiz-t4ne8","montevideo",2019-11-01 16:20:32
"SUPERVISOR","","Supervisor / Encargado","Producción","Hace 1 semana "," Experiencia, organizado 



Apto p/ trabajar bajo presión



Excelente presencia      



Buena remuneracion



Beneficios","https://trabajo.gallito.com.uy/anuncio/supervisor-8ehns","montevideo",2019-11-01 16:20:32
"PEON","","Peon","Producción","Hace 1 semana "," PEÓN para Abasto ciclo básico aprobado, carnet de salud.Preferente zona Las Piedras.","https://trabajo.gallito.com.uy/anuncio/peon-er6ua","montevideo",2019-11-01 16:20:32
"ATENCION EN MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 semana "," ATENCION a mostrador, muchacha

 presentarse para trabajar en atenc

ion de carro de chorizos, dinamica, 

con conocimientos sobre el tema y 

experiencia ...","https://trabajo.gallito.com.uy/anuncio/atencion-en-mostrador-mq4zr","montevideo",2019-11-01 16:20:32
"SYNGENTA: AUDIT SENIOR","ADVICE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Responsibilities include:
Supporting the provision of an independent and objective assurance and consulting activity to improve company?s operations guided ...","https://trabajo.gallito.com.uy/anuncio/syngenta-audit-senior-mj262","montevideo",2019-11-01 16:20:32
