"puesto","empresa","nivel","area","fecha","detalle","fecha_scraping"
"ADMINISTRATIVO","Empresa de servicios","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Auxiliar administrativo contable para empresa de servicios. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa. ...",2018-11-24 01:28:53
"ELECTRICISTA AUTOMOTRIZ","IMPORTANTE EMPRESA","Técnico / Especialista","Producción","Hace 2 semanas "," Son requisitos excluyentes contar con experiencia de 2 a 5 años en Flota Pesada y Refrigeración, o posiciones similares. Presentar certificado de Técnico ...",2018-11-24 01:28:53
"COCINERO DE PARTIDA","ARTICO","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","Reconocido local gastronómico en MONTEVIDEO, especializado en pescados y mariscos selecciona Cocinero con experiencia en distintas áreas de la cocina para  ...",2018-11-24 01:28:53
"ECONOMISTA","COMEPA","Profesional","Finanzas - Contabilidad - Auditoria","Hace 2 semanas "," El cargo: Se ocupará entre otras tareas de recomendar  políticas y planes relativos a latransferencia de información. Preparar y distribuir la informaci ...",2018-11-24 01:28:53
"CADETE CON MOTO","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","Pago por semana, todo en regla, moto en condiciones, ganas de trabajar y responsable. Horario exclusivo para la noche Se necesitan cubrir puestos de  Deliv ...",2018-11-24 01:28:53
"VENDEDOR DE LOCAL","para Importante líder en su rubro","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","¿Quieres el desafío? El puesto tendrá a su cargo la implementación de la estrategia comercial y acciones de marketing para el segmento asignado. Realizará  ...",2018-11-24 01:28:53
"DISTRIBUIDORES  PARA HOTELES-RESTAURANTES","Empresa","Auxiliar","Logística - Distribución","Hace 2 semanas "," DISTRIBUIDORES  PARA HOTELES-RESTAURANTES - INDUSTRIAS ALIMENTARIAS DEPARTAMENTOS MALDONADO-MONTEVIDEO Y DEMÁS SE OFRECE UNA IMPORTANTE LÍNEA DE  PRO ...",2018-11-24 01:28:53
"CHOFER","Consolidada Empresa","Peon","Servicios - Oficios","Hace 1 semana ","Chofer con libreta profesional de carga. CHOFER para Reparto Carga y descarga libreta profesional, Menor de 40 años. Se valora contar con curso de transpor ...",2018-11-24 01:28:53
"CAPTACIÓN DE SOCIOS / IMPORTANTE ORGANIZACIÓN MUNDIAL","Synapsis","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Buscamos personas con VOCACIÓN DE SERVICIO para lograr la retención de SOCIOS para importante institución con impacto mundial. PERFIL: • Experiencia en v ...",2018-11-24 01:28:53
"COBRADOR CON MOTO","Importante Empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Importante empresa de gestiones. De Lunes a Viernes en el horario de 9 a 18 horas. Trabajo estable, distribución de documentos, cobranzas y gestiones. Solo ...",2018-11-24 01:28:53
"QUÍMICO ANALISTA O ESTUDIANTE AVANZADO PARA LABORATORIO DE CONTROL DE CALIDAD","LABORATORIO DE ESPECIALIDADES FARMACEUTICAS","Profesional","Producción","Hace 1 semana ","  Requisitos:  - Experiencia en manejo de HPLC  - Buen manejo de herramientas informáticas  - Conocimientos de Inglés  Horario vespertino.  Envi ...",2018-11-24 01:28:53
"RETOCADOR DIGITAL","Visual Latina SA","Analista","Arte - Diseño - Comunicación","Hace 1 semana ","La búsqueda está orientada a un retocador digital con experiencia. Se valora trabajos con líquidos y empaques. Ideal manejo de programas de 3D. Ajustar dif ...",2018-11-24 01:28:53
"VENDEDORES/AS","SHOPPINGS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," Venta de Indumentaria  Excelente presencia, con experiencia y disponibilidad horaria. Dinámicos, con capacidad de organización y trabajo en equipo.    ...",2018-11-24 01:28:53
"CAJERA RESTAURANTE","ARTICO","Auxiliar","Ventas - Comercial","Hace 1 semana ","Restaurante en Punta Carretas selecciona CAJERA: Horario: 8 horas diarias de corrido, rotativas, posibilidad de día o noche. Requisitos: Mujer de 25-35 añ ...",2018-11-24 01:28:53
"CONTADOR CON EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS","Importante empresa","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Importante Empresa selecciona Contador recibido con conocimientos en Liquidación de Sueldos: Principales Tareas: -Será el responsable del control de los sa ...",2018-11-24 01:28:53
"ESTUDIANTE DE LA CARRERA DE CONTADOR","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Importante Empresa Selecciona para su Departamento de Administración Estudiante de la Carrera de Contador: Principales Tareas: -Control de Facturas para pa ...",2018-11-24 01:28:53
"FULL-STACK WEB DEVELOPER","Buscamos para Liveclicker","Analista","Tecnologías de la información","Hace 1 semana ","¿Quieres el desafío? Si contás con amplia experiencia en desarrollo web y te interesa incorporarte a una empresa americana referente en su ámbito, te invi ...",2018-11-24 01:28:53
"MAESTRAS DE INGLES Y DE ESPANOL","Importante Colegio","Profesional","Educación - Recreación - Deportes","Hace 1 semana "," CLIFTON COLLEGE  El Pinar  Solicita:  MAESTRAS DE INGLES Y DE ESPANOL   Requisitos: - Título habilitante.  - Experiencia en Colegios (excluyente).  ...",2018-11-24 01:28:53
"VENDEDORA","Empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," SEDERIA RALPH  busca  VENDEDORA . Requisito excluyente experiencia en telas o vestidos de fiestas mínimo 2 años.   ",2018-11-24 01:28:53
"ADMINISTRATIVA","Empresa referente a hotelería","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se valorará experiencia con atención al publico y buen manejo de excel. Enviar aspiraciones salariales.",2018-11-24 01:28:53
"SUPERVISOR -TEAM LEADER PARA CALL CENTER","ZONA CENTER","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 semana ","Somos una empresa líder en nuestro rubro,  en continua expansión y crecimiento. Estamos en búsqueda de un Supervisor - Team Leader con amplia experiencia e ...",2018-11-24 01:28:53
"CHEFF EXPERIENCIA COMPROBABLE EXCLUYENTE","Emprendimento Gastronomico - Zona Parque Battlle","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Se busca cheff con acreditación y experiencia comprobable excluyente. Enviar cv actualizado. Horario 10 a 19 hs.",2018-11-24 01:28:53
"DEPILADORA","Depiglam","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Atencón al publico destacada, depilación sistema español, responsable y ordenada Buen trato con nuestras clientas y buena presencia. ",2018-11-24 01:28:53
"PELUQUERO/A","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Peluquería unisex en la zona del Golf Punta Carretas selecciona Peluquero/a para incorporar a su equipo en turno completo Dominio de corte caballero y dama ...",2018-11-24 01:28:53
"MEDICOS PARA EL SERVICIOS DE EMERGENCIA DE ADULTOS","ASOCIACION ESPAÑOLA","Profesional","Salud","Hace 1 semana ",". LLAMADO ABIERTO A MÉDICOS PARA EL SERVICIO DE EMERGENCIA DE ADULTOS Se llama a aspirantes a proveer cargos de médicos de emergencia de adultos suplente,  ...",2018-11-24 01:28:53
"INGENIERO INDUSTRIAL MECÁNICO","Andritz","Profesional","Producción","Hace 1 semana ","¿Quieres el desafío? Responsable de planificar la realización de los trabajos del área (preventivos, predictivos y correctivos), teniendo en cuenta dispon ...",2018-11-24 01:28:53
"AGENTE INMOBILIARIO  -  BROKER","INMOBILIARIA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Preste servicios de mediación, asesoramiento y gestión en materia inmobiliaria. Esto incluye la compraventa, el alquiler, permuta, Tasacion y cesión de bie ...",2018-11-24 01:28:53
"CAPATAZ","Empresa","Supervisor / Encargado","Construcción - Arquitectura","Hace 1 semana "," Capataces para sus obras en Montevideo e interior del país  ""	Redes de agua potable ""	Redes de saneamiento ""	Obras viales ""	Obras de hormigón ""	Obra ...",2018-11-24 01:28:53
"AUXILIAR DE RRHH","Importante empresa","Auxiliar","Recursos Humanos","Hace 1 semana ","Liquidaciones de salarios varias, realizar altas y bajas en BPS-MTSS, realización de contratos control de planillas de trabajo, cambios en códigos de salud ...",2018-11-24 01:28:53
"REPONEDOR PARA MINIMERCADO","Estación de Servicio","Auxiliar","Administración - Secretariado","Hace 1 semana ","Administración , Reposición de Minimercado y Atención de Minimercado. Liquidación de cajas de minimercado y pista ( programa ISA para estaciones de servici ...",2018-11-24 01:28:53
"COORDINADOR/A PARA EDUCACIÓN PRIMARIA","Importante Empresa","Supervisor / Encargado","Educación - Recreación - Deportes","Hace 1 semana "," Orientamos nuestra búsqueda a Maestros y/o Docentes con posgrado en gestión de centros educativos. Será especialmente valorado contar con conocimientos y  ...",2018-11-24 01:28:53
"SUB-DIRECTOR EDUCACIÓN MEDIA","Importante Empresa","Jefe","Educación - Recreación - Deportes","Hace 1 semana "," Orientamos nuestra búsqueda a egresados en Formación Docente y/o Profesionales Universitarios con sólida experiencia en gestión de instituciones educativa ...",2018-11-24 01:28:53
"OPERADOR PARA CONTACT CENTER","PROSEGUR","Auxiliar","Teleoperadores - Call Center","Hace 1 semana "," Requisitos:  contar con ciclo básico completo, buen manejo de Excel, disponibilidad horaria para trabajar de 15:00 a 23:00 y ser mayor de 21 años  PRI ...",2018-11-24 01:28:53
"ACOMPAÑANTE DE REPARTO C/ LIBRETA PROFESIONAL CAMIÓN","Importante empresa","Peon","Producción","Hace 1 semana ","Buscamos un acompañante de Reparto para Empresa del Rubro Alimentos con experiencia (excluyente) en manejo de camión (Categoría C o D), para realizar tarea ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA JACINTO VERA","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA AGUADA","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA CORDÓN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA CERRO","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA PRADO","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"GUARDIAS ARMADOS. ZONA MALVÍN","SECURITAS","Auxiliar","Seguridad - Vigilancia","Hace 1 semana "," Para servicios de primer nivel en las siguientes zonas:    Cerro - Aguada - Malvín - Prado - Cordón - Jacinto Vera   Requisitos: Entre 25 y 59 años, b ...",2018-11-24 01:28:53
"ESTUDIANTE CONTADOR PÚBLICO","","Asistente","Administración - Secretariado","Hace 1 semana ","AUREN Capital Humano selecciona Estudiantes de Contador Público para incorporar a los departamentos de Auditoría y Outsourcing.  Orientamos la búsqueda a  ...",2018-11-24 01:28:53
"VENTAS","CAP ","Auxiliar","Ventas - Comercial","Hace 1 semana ","Buena atención al publico, mantenimiento de la tienda. Puntualidad, manejo de mercadería.",2018-11-24 01:28:53
"ANALISTA JAVA SENIOR","MEVIR","Analista","Tecnologías de la información","Hace 1 semana ","La búsqueda se orienta a Egresados o próximos a recibirse de las Carreras de Ingeniero de Sistemas,  Licenciado o Analista. Se requiere poseer experiencia  ...",2018-11-24 01:28:53
"ENFERMERA PARA DEPARTAMENTO MEDICO DE ESTETICA","PRESTIGIOSA  CLINICA MEDICA","Técnico / Especialista","Salud","Hace 1 semana "," Clinica Medica solicita Enfermera para su Departamento Medico de Estética  Requisitos: - Edad entre 30 y 45 años - Buena Presencia  Horario Lunes a  ...",2018-11-24 01:28:53
"ARMADO DE PEDIDOS","chacra bilu","Peon","Producción","Hace 1 semana ","importante distribuidora de Frutas y Hortalizas  busca armadores de Pedidos para los mas importantes restaurantes, hoteles y cadenas en montevideano  Excel ...",2018-11-24 01:28:53
"VENDEDOR PARA LOCAL COMERCIAL","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Vendedor/a para local comercial Atención personal y telefónica Persona pro activa y que pueda integrar un buen ambiente labora. Poder brindar el mejor serv ...",2018-11-24 01:28:53
"DEPILADORA SISTEMA ESPAÑOL","empresa selecciona","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Buscamos especialistas en depilación método sistema español únicamente con experiencia  , detallistas , con buena presencia y disponibilidad para trabajar  ...",2018-11-24 01:28:53
"CHÓFER PARA CAMIÓN Y ATENCION AL PUBLICO","Importante empresa","Peon","Servicios - Oficios","Hace 2 días ","Manejo de camiones, atención al publico, y tareas varias  Manejo de camiones, atención al publico, y tareas varias",2018-11-24 01:28:53
"AYUDANTE DE CARNICERÍA - ZONA CASAVALLE","SUPERMERCADO BAMBÚ","Auxiliar","Servicios - Oficios","Hace 2 días ","Ayudante de carnicería para supermercado Buscamos una persona proactiva, con experiencia y buena presencia.",2018-11-24 01:28:53
"FIAMBRERA/ O - ZONA CASAVALLE","SUPERMERCADO BAMBÚ","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días ","FIAMBRERA/O PARA SUPERMERCADO Buscamos una persona proactiva, con experiencia y buena presencia.",2018-11-24 01:28:53
"ADMINISTRATIVO","Empresa","Auxiliar","Administración - Secretariado","Hace 2 días "," Tareas a cumplir: -Facturación, cuentas corrientes. -Atención al cliente -Gestión telefónica cobranza. -Buen manejo de PC. Responsable, ordenado, bue ...",2018-11-24 01:28:53
"MOZO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 días ","todo lo referente al salon atencion al publico inerentes a su puesto",2018-11-24 01:28:53
"VENDEDOR/A UNIFORMES Y ROPA TRABAJO","GANDYTEX","Ejecutivo Comercial","Ventas - Comercial","Hace 3 días ","vendedor/a amplia experiencia venta uniformes y ropa de trabajo solo se tomaran en cuenta curriculos  con reconocida  probada experiencia en ventas y atenc ...",2018-11-24 01:28:53
"CAPTACIÓN DE DONACIONES / CALL CENTER","Synapsis","Auxiliar","Teleoperadores - Call Center","Hace 3 días ","Buscamos personas con VOCACIÓN DE SERVICIO para lograr la retención de SOCIOS para importante institución con impacto mundial. PERFIL: • Experiencia en v ...",2018-11-24 01:28:53
"CAPATAZ DE PLANTA","WERBA S.A","Supervisor / Encargado","Producción","Hace 3 días ","Gestionar los procesos de clasificación y reciclaje de metales no ferrosos Coordinar y controlar el ingreso y salida de material Gestionar las operaciones  ...",2018-11-24 01:28:53
"MECÁNICO INDUSTRIAL REF. 111802","STILER","Técnico / Especialista","Producción","Hace 3 días "," Requisitos:  Egresado de UTU Experiencia comprobable en mantenimiento de maquinaria de construcción Libreta de chofer B  Curriculum con referencias  ...",2018-11-24 01:28:53
"MOZA CON EXPERIENCIA EXCLUYENTE HASTA 30 AÑOS","Salmuera","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días ","PUNTUALIDAD BUENA PRESENCIA INGLES INCORPORACIÓN INMEDIATA PREFERENTEMENTE QUE VIVA EN LA ZONA HASTA 30 AÑOS EXPERIENCIA EXCLUYENTE Y COMPROBABLE BUEN TRAT ...",2018-11-24 01:28:53
"INGENIERO DE SUPPLY CHAIN","Para Importante laboratorio farmacéutico","Profesional","Producción","Hace 3 días ","Buscamos Orientamos nuestra búsqueda a egresados de Ingeniería Industrial, Ingeniería Química, Ingeniería de Alimentos y/o Ingeniería de Producción, siend ...",2018-11-24 01:28:53
"PERSONAL PARA MERCHANDISING","Bettasul S.A.","Auxiliar","Ventas - Comercial","Hace 3 días ","Preferente con moto Con experiencia y disponibilidad horaria entre 18 a 25 años .",2018-11-24 01:28:53
"ENCARGADO","Local céntrico ABITAB","Supervisor / Encargado","Ventas - Comercial","Hace 4 días "," REQUISITOS: Excluyente -Manejo de SAO  -Mín. 2 años en cargo similar Edad a partir de 28 años TAREAS: Proponer estrategias comerciales y tareas  in ...",2018-11-24 01:28:53
"GRUISTA","Empresa","Técnico / Especialista","Producción","Hace 4 días "," EMPRESA NAVAL selecciona para trabajos eventuales: GRUISTA Requisitos: *Tener exámen psicofisico como gruista al dia. *Libreta para manejar autoelevad ...",2018-11-24 01:28:53
