"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Edad: Desde 20 Hasta 30 Años
Sexo: Masculino





","www.buscojobs.com.uy/armador-de-muebles-peon-ID-174075",2019-10-23,"ARMADOR DE MUEBLES - PEON",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Montaje Industrial",NA,"Completa","Taller de Chapa y pintura selecciona:Armador y finalista de entrega.Tareas:Armador.Pulido y limpieza de vehículos.Se requiere experiencia en talleres,Lavaderos de automóviles.Será muy valorada la experiencia en pulido, y armado de vehículos.","Industria – Producción / Montaje Industrial
Oficios – Servicios Varios / Mecánica General
Oficios – Servicios Varios / Mecánica Ligera
Oficios – Servicios Varios / Limpieza
","




Conocimientos: 

Chapa y Pintura automotriz
Mecánica automotriz
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 27 Hasta 50 Años
Sexo: Masculino





","www.buscojobs.com.uy/armador-y-finalista-para-automoviles-ID-174316",2019-10-29,"ARMADOR Y FINALISTA PARA AUTOMÓVILES",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Ministerio De Vivienda, Ordenamiento Territorial Y Medio Amb - Dirección Nacional De Vivienda","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Tendrá a su cargo el desempeño de actividades vinculadas a su especialidad, en conjunto con técnicos/as de diversas áreas, para realizar tareas en el marco del Proyecto de Mejoramiento Barrial en las etapas de pre obra, obra y post obraLugar de Recepción de Consultas:Bartolomé Mitre 1441, 5° pisoTeléfono de Consultas:29151643 int. 112","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/arquitecto-a-ID-174168",2019-10-24,"ArquitectoA",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"MTA","Arquitectura",1,"Completa","Participar de la presupuestacion y costos de cada obra en su área de Responsabilidad. Se Valorara experiencia en Presupuestacion de estructuras MetálicasDesponibilidad horaria full time, proactividad, eficacia y eficiencia en el desempeño de las tareas de alto compromiso con las mismas.","Construcción – Arquitectura / Arquitectura
Construcción – Arquitectura / Construcción
Construcción – Arquitectura / Obras Civiles
","




Conocimientos: 

Arquitectura
Ingeniería Industrial Mecánica
Ingeniería Civil
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 24 Hasta 50 Años





","www.buscojobs.com.uy/arquitecto-o-ingeniero-civil-metrajista-con-5-anos-de-experiencia-ID-174293",2019-10-29,"Arquitecto o Ingeniero Civil- Metrajista con  años de Experiencia",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Advice","Administración de Empresas",NA,"Completa","Arte Propiedades es una empresa líder en el rubro inmobiliario, con más de 20 años de experiencia y un excelente posicionamiento en el mercado. Buscamos:Personas con formación terciaria o universitaria en Administración de empresas, Marketing o carreras afines. Deberán contar con buen manejo de herramientas informáticas (Paquete Office y Google Drive). Será valorada la experiencia previa en tareas administrativas o áreas comerciales.  Objetivos de la Posición: Atenderá proveedores por teléfono, mail, WhatsApp, o de manera presencial a los clientes en el local ubicado en Pocitos. Dará apoyo y soporte a la gestión del Coordinador de Ventas. Se encargará de la coordinación con escribanos y empresas para la firma de los contratos.Armará la lista de precios de cada emprendimiento, dándole de alta en el sistema y manteniéndola actualizada. Preparará y subirá avisos a portales online (Gallito Luis, Infocasas, y Mercado libre).Será su responsabilidad la compra de insumos de papelería, limpieza u otros de todos los locales de Arte propiedades. ","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Administración Contable y Financiera
Administración – Secretariado / Secretaría
Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Marketing – Publicidad / Desarrollo de Producto / Marca
Marketing – Publicidad / Investigación de Mercados
Marketing – Publicidad / Marketing
Marketing – Publicidad / Mercadotecnia
Marketing – Publicidad / Promociones
Marketing – Publicidad / Publicidad
Marketing – Publicidad / RRPP y Eventos
","




Conocimientos: 

Auxiliar Administrativo
Análisis comercial
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/arte-propiedades-administrativo-comercial-ID-174201",2019-10-25,"Arte Propiedades: Administrativo Comercial",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"Atento Uruguay","Telefonísta",10,"Completa","Esta es tu oportunidad para formar parte de una empresa líder y el único Contact Center dentro del Ranking de Great Place To Work. Contamos con diversos beneficios pensados para ti y una línea de carrera para que puedas crecer con nosotros.Requisitos.  Secundario completo, cursando estudios terciarios (deseable).  Experiencia en atención al cliente presencial o telefónica.  Conocimientos de productos financieros básicos, tales como tarjetas de crédito, débito, utilización de cajeros, y cuanta bancaria a nivel usuario.  Disponibilidad de lunes a viernes jornada de 25 horas semanales.Podrás ser parte de diversos beneficios.  Salario $13,95.  Actividades extra programáticas para festividades especiales.  Premiación por desempeño.  Convenios con universidades e institutos y descuentos en complejos recreacionales.  Excelente clima laboral, somos unas de las mejores empresas para trabajar.","Atención al Cliente / Telefonísta
","




Conocimientos: 

Atención al Cliente
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 50 Años





","www.buscojobs.com.uy/asesor-banca-telefonica-ID-173357",2019-10-02,"ASESOR BANCA TELEFÓNICA",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",1,"Completa","Enfocamos la búsqueda hacia una persona con experiencia en el área comercial, en ventas de plaza – mayorista en Montevideo e interior, de marcas internacionales líderes en su sector.Capacidad de autogestión y planificación, seguimiento de clientes, visión estratégica y búsqueda constante en el logro de los objetivos, permanente búsqueda de la excelencia.Deberá contar con nivel terciario en carreras relacionadas con formación comercial, dominio de herramientas informáticas y vehículo propio (excluyente).ResponsabilidadesConstruir relaciones a largo plazo con los clientes, cumplimiento de objetivos asignados, promoción y ventas de todos los productos de la empresa, apego con las metodologías definidas en la organización. La empresaImplica la oportunidad de ingresar en empresa con amplia trayectoria y reconocida en el mercado.","Comercio – Mercadeo – Ventas / Comercial / Ventas
","




Conocimientos: 

Venta de productos en general
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 27 Hasta 40 Años





","www.buscojobs.com.uy/asesor-comercial-ID-174081",2019-10-23,"Asesor comercial",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Campiglia Pilay","Inversiones",5,"Completa","Campiglia Pilay está buscando Asesores ComercialesHombres y mujeres mayores de 30 años, que sean profesionales en la venta para comercializar un producto único del mercado con 10 años en Uruguay.Deben contar con un marcado perfil comercial; se valorará experiencia en ventas de productos intangibles y prospección de clientes; así como un nivel de estudios terciario o superior.Deberán tener excelente manejo de redes sociales, autogestión y marcada orientación hacia el logro de objetivos.Consideraremos un plus la experiencia usando CRM de gestión comercial y contar con una amplia red de contactos.Se ofrece.  Relación de dependenci.  Salario básico y excelentes comisione.  Bonos y concurso.  Plan de Carrera","Banca – Servicios Financieros / Inversiones
","




Conocimientos: 

Prospección de clientes
Venta de servicios
Venta de productos financieros
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 30 Hasta 55 Años





","www.buscojobs.com.uy/asesor-comercial-ID-174098",2019-10-25,"Asesor Comercial",2019-11-01 19:51:31,"19:51:31","viernes","montevideo","montevideo"

"(Confidencial)","Análisis de Negocios",1,"Completa","PARA IMPORTANTE COMPAÑÍA DE SEGUROS DE VIDA  BUSCA:Se trata de una estimulante propuesta de tipo independiente, con apertura de empresa unipersonal,excluyente.TAREAS:  Responder por logros de Objetivos de Venta, visitar cartera de clientes asignada por la compañía, reportes diarios y disponibilidad horaria.REQUISITOS: Integra, responsable, con conocimiento de mercado, proactivo, dinámico y gusto por la ventaSE VALORARÁ:  Experiencia en venta intangibles y seguros de vida.GRAN OPORTUNIDAD PARA DESARROLLARTE CON MUY BUENOS INGRESOS","Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Oportunidad de Negocio / Oportunidad de Negocio
","




Conocimientos: 

Venta de servicios
Atención de Postventa
Microsoft Office
Estudio Mínimo Necesario: Ciclo Básico Completo
Edad: Desde 25 Hasta 45 Años





","www.buscojobs.com.uy/asesor-comercial-ID-174281",2019-10-28,"ASESOR COMERCIAL",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"(Confidencial)","Atención al Cliente",1,"Completa","Descripción de tareas: Estamos en la búsqueda de un Vendedor para integrar al departamento Comercial con experiencia en trato con público (no excluyente), vocación de servicio y proactividad.Tareas. Trato directo  con la cartera asignada de cliente. Promoción de venta. Gestión de cobranzas (eventualmente)Requisitos. Contar con libreta de conducir vigente Tipo de contrato: Jornada completaDías y horario: lunes a viernes, horario variable de 8 hrs. entre las 7:30 y las 17 hrs.Remuneración: Sueldo base más comisiones","Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Marketing – Publicidad / Promociones
Turismo – Hotelería – Gastronomía / Gastronomía
","




Conocimientos: 

Venta de productos en general
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 24 Hasta 35 Años
Sexo: Masculino





","www.buscojobs.com.uy/asesor-comercial-ID-174317",2019-10-29,"Asesor Comercial",2019-11-01 19:51:31,"19:51:31","martes","canelones","canelones"

"Randstad Uruguay ","Análisis de Negocios",NA,"Completa","Para nuestro importante cliente multinacional seleccionamos: Asesor comercial.  Rubro Intangibles.Ofrecemos incorporarse a una empresa con sólida trayectoria en el mercado.Son responsabilidades del cargo.  Venta de la cartera de productos de la empresa.  Prospección de nuevos clientes.  Fidelización de clientes activos.  Realización de reportes de ventas.  Entre otras tareas afines al cargo.Son requisitos excluyentes contar con experiencia en el rubro comercial y vocación por las ventas.Se valorará experiencia en ventas de intangibles.Horario de Lunes a Viernes de 9 a 18hs.Remuneración acorde al cargo.","Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Comercio – Mercadeo – Ventas / Inmobiliarias
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Análisis comercial
Coordinación de fuerza de ventas
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/asesor-comercial-rubro-intangibles-ID-174309",2019-10-29,"Asesor Comercial - Rubro Intangibles",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"
