"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años
Sexo: Masculino





","www.buscojobs.com.uy/auxiliar-de-deposito-ID-172956",2019-09-23,"Auxiliar de Deposito",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"(Confidencial)","Almacén / Depósito / Stock",1,"Completa","Buscamos  incorporar un auxiliar de depósito para sumarse a una empresa de gran porte, en crecimiento y expansión, líder en su rubro.  Nuestra Búsqueda se orienta  a   una persona  dinámica, proactiva, actitudinal con el trabajo,  que cuenten con marcada vocación de servicio. La persona debe de realizar tareas de armado de pedidos,  tareas de logística, envíos de paquetes  , etc .  Ofrecemos el integro a una organización en pleno periodo de expansión, trabajando en un excelente clima laboral.Se valorara experiencia en tareas similares, buen manejo de herramientas informativas y  bachillerato completo.Zona : Barrio Reus Salario: $ 24.000 Nominales ","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Distribución, logística, depósito.
Idiomas: 

Español
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 30 Años
Sexo: Masculino





","www.buscojobs.com.uy/auxiliar-de-deposito-ID-173561",2019-10-09,"Auxiliar de Deposito ",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Venta de Insumos Industriales",1,"Completa","LA BÚSQUEDA SE ORIENTA EN UNA PERSONA JOVEN ,CON EXPERIENCIA EN EL CARGO,  PROACTIVA , PARA REALIZAR TAREAS DE CARGA , DESCARGA, ENTREGA DE PEDIDOS , REPOSICIÓN Y TRASLADO DE MERCADERÍA Y COLABORAR CON LA  ORGANIZACIÓN  DEL DEPÓSITO EN GENERAL .  REQUISITOS EXCLUYENTES : SECUNDARIA COMPLETA .SE VALORARÁ CONOCIMIENTO EN REFRIGERACIÓN , MANEJO DE ELEVADOR , MANEJO DE EXCELL,  LIBRETA DE CONDUCIR .SE OFRECE OPORTUNIDAD DE CRECIMIENTO , ESTABILIDAD LABORAL  Y BUEN AMBIENTE LABORAL CON REMUNERACIÓN ACORDE .","Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
Oficios – Servicios Varios / Calefacción / Refrigeración
","




Conocimientos: 

Logística y almacén
Distribución, logística, depósito.
Refrigeración / Calefacción
Reposición de mercadería
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 24 Hasta 35 Años
Sexo: Masculino





","www.buscojobs.com.uy/auxiliar-de-deposito-ID-173563",2019-10-09,"AUXILIAR DE DEPOSITO ",2019-10-18 23:28:31,"23:28:31","miercoles","montevideo","montevideo"

"(Confidencial)","Almacén / Depósito / Stock",NA,"Completa","Seleccionamos persona para depósito de reconocida marca de plaza.Perfil:Deberá contar con secundaria completa (no excluyente), manejo de herramientas informáticas, valorándose experiencia previa en posición similar.Procuramos persona con iniciativa y proactividad, organizado, disposición para el trabajo en equipo y buen relacionamiento.Responsabilidades:Tareas de almacenamiento, control de stock, recepción y control de mercadería, carga y descarga, mantenimiento del depósito, armado y entrega de pedidos, entre otras.La Oferta:Implica la oportunidad de incorporarse a empresa multinacional, en constante proceso de expansión, que ofrece estabilidad, buen ambiente laboral y remuneración acorde.Implica la oportunidad de integrar una organización que ofrece estabilidad, buen ambiente laboral y remuneración acorde.Horario: Lunes a viernes 8 a 18 hs","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
","




Conocimientos: 

Distribución, logística, depósito.
Peón Carga - Descarga
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 30 Años





","www.buscojobs.com.uy/auxiliar-de-deposito-ID-173774",2019-10-14,"Auxiliar de Depósito",2019-10-18 23:28:31,"23:28:31","lunes","montevideo","montevideo"

"HUMAN PHI","Auxiliar Administrativo",NA,"Completa","Seleccionamos para importante cliente un Auxiliar de Despacho y Stock.Los requisitosBachillerato o UTU completo.Disponibilidad horaria entre las 07:00 y las 18:00 horasSe valorará experiencia en tareas similares como las descritas a continuación.Las tareas: Tareas administrativas básicas.Control y registro de Stock.Atención y colaboración con compañeros del Área.Tareas de despacho de materiales.Tareas de eliminación de materiales.Competencias:Buena capacidad de aprendizajeResponsable y comprometidoCumplir horario y carga en tiempo y formaPropuesta:8 horas diarias comprendidas entre las 7:00 y 18:00 horas, de lunes a sábados.Lugar de trabajo: Aguada.Ingreso: inmediato.Capacitación.","Administración – Secretariado / Auxiliar Administrativo
Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
","




Conocimientos: 

Administración
Stocks e inventarios de mercaderías
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/auxiliar-de-despacho-y-stock-ID-173905",2019-10-18,"Auxiliar de Despacho y Stock",2019-10-18 23:28:31,"10:28:31","viernes","montevideo","montevideo"

"Farmashop","Contaduría",1,"Completa","¿Qué buscamos?Estudiante de Contador Público (cursando segundo)Manejo de Excel (excluyente)Posibilidad de trabajar 6hs de lunes a viernes en la zona de carrasco Te desafiamos a:• Ejecutar la contabilización y control de gastos diversos (Corporativos, Fondo de Gastos de sucursales, rendiciones personales , consumos, entre otros)• Realizar seguimiento de las cuentas contables asignadas (análisis de variación con año anterior, mes anterior, presupuesto, entre otros)• Emitir reportes de seguimientos de gastos para diversos sectores• Ejecutar la contabilización y análisis de honorarios mensuales• Trabajar activamente en la asignación de proyectos de ERP a efectos de optimizar la ejecución de tareas.¿Por qué elegirnos?Somos la compañía líder en el rubro, nuestro objetivo es garantizar a clientes internos y externos una experiencia de excelencia. El desarrollo de nuestros colaboradores es para nosotros un pilar fundamental, por lo que ofrecemos importantes desafíos profesionales en el marco de un excelente clima laboral. Trabajamos de forma continua en la optimización e innovación de nuestros procesos de forma de garantizar la calidad y mejora continua.","Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

Auxiliar Contable
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 30 Años





","www.buscojobs.com.uy/auxiliar-de-gastos-ID-173389",2019-10-04,"Auxiliar de Gastos ",2019-10-18 23:28:31,"23:28:31","viernes","montevideo","montevideo"

"(Confidencial)","Administración de Personal",1,"Completa","Importante empresa del rubro retail busca incorporar a su equipo un Auxiliar de Gestión Humana para el área de Relaciones Laborales en el departamento de Maldonado. Principales responsabilidades:.  Integración a la mesa bipartita de salud y seguridad; asunción y seguimiento de la agenda en la materi.  Administración de régimen disciplinari.  Soporte en materia de legislación / contrato individual / convenios colectivo.  Apoyo a los procesos; selección; inducción, integración y desarrolloRequisitos:.  Dominio de la normativa labora.  Capacidad resolutiva y ejecutiv.  Planificación y organización del trabajo persona.  Capacidad de comunicación efectiv.  1 año de experiencia en tareas similares Formación en:.  Relaciones Laborale.  Derecho Individual del trabaj.  Conocimiento de procesos de gestió.  Conocimiento sobre los procesos de administración de personalSi estas interesado postulate en el siguiente link:https://. talent.jobs/evjm/7a1470d. 53f. 431. bf4. b2aa34f11e00","Recursos Humanos / Administración de Personal
Recursos Humanos / Organización Interna
Recursos Humanos / Prevención de Riesgos Laborales
Recursos Humanos / Selección de Personal
","




Conocimientos: 

Relaciones Laborales
Recursos humanos
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 22 Hasta 40 Años





","www.buscojobs.com.uy/auxiliar-de-gestion-humana-maldonado-ID-173022",2019-09-24,"Auxiliar de Gestión Humana - Maldonado",2019-10-18 23:28:31,"23:28:31","martes","maldonado","maldonado"

"Conapac SA","Calidad",1,"Completa","Empresa del rubro plástico selecciona auxiliar de laboratorio con contrato a término.Requisitos. Estudiante de Tecnólogo, Ingeniería, Química o carrera afí. Conocimientos de inglé. Conocimientos informático. Disponibilidad horaria","Industria – Producción / Calidad
","




Conocimientos: 

Ingeniería Química 
Química
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 35 Años





","www.buscojobs.com.uy/auxiliar-de-laboratorio-ID-173534",2019-10-10,"Auxiliar de Laboratorio",2019-10-18 23:28:31,"23:28:31","jueves","montevideo","montevideo"

"(Confidencial)","Auxiliar Administrativo",1,"Completa","El cargo está orientado a una persona con perfil administrativo, responsable, dinámico con gran capacidad de concentración y trabajo bajo presión. Se busca cubrir suplencia por licencia maternal.Trabajo en equipo.Estará a cargo de las Licitaciones, Compras Directas y Cotizaciones en general que sean de orden público y privado por lo cual las tareas serán.  Manejo de página de Compras Estatale.  Licitaciones, etc...  Actualización de Certificado.  Gestión de documentación requerida para las licitacione.  Archivo y actualización de planillas, seguimientos, consultas y reclamos referentes a las licitacione.  Ordenes de compr.  Paramétrica.  Registración Contabl.  Tareas administrativas que le sean designadasSe valorara experiencia en cargos similares preferentemente en el rubro papelería.Requisitos del cargo.  Estudiante de EDA, UTU o simila.  Muy buen manejo de herramientas informáticas, principalmente Excel (Excluyente)","Administración – Secretariado / Auxiliar Administrativo
","




Conocimientos: 

Administración de Empresas
Administración Pública
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 25 Hasta 40 Años





","www.buscojobs.com.uy/auxiliar-de-licitaciones-suplencia-ID-172999",2019-09-24,"AUXILIAR DE LICITACIONES  -  SUPLENCIA",2019-10-18 23:28:31,"23:28:31","martes","montevideo","montevideo"

"Ta-Ta","Liquidación de Sueldos",1,"Completa","Seleccionamos para importante empresa Auxiliar de Recursos Humanos para incorporarse al área Administración Personal. El cargo:Será responsable de realizar el control y análisis de marcas, ausencias, sanciones.Liquidación de sueldos. Asistencia y atención de consultas a colaboradores.Brindar soporte al área en tares y gestiones administrativas. Requisitos:La búsqueda se orienta a Técnicos en Administración (UTU), estudiantes terciarios de las carreras de Ciencias Económicas, Administración de Empresas o Recursos Humanos.Contar con experiencia de un año en posiciones y tareas similares.Se valorará contar con manejo de Excel avanzado.","Administración – Secretariado / Liquidación de Sueldos
Recursos Humanos / Administración de Personal
","




Conocimientos: 

Liquidación de Sueldos
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/auxiliar-de-recursos-humanos-ID-173325",2019-10-02,"Auxiliar de Recursos Humanos ",2019-10-18 23:28:31,"23:28:31","miercoles","barros blancos","canelones"

"(Confidencial)","Medicina",NA,"Indiferente","Se buscan incorporar auxiliares de Servicio para el equipo de importante institución de salud. Requisitos: Título de Auxiliar de Servicio reconocido por MSP y disponibilidad horaria.","Salud / Medicina
","




Conocimientos: 

Limpieza en General
Estudio Mínimo Necesario: Secundaria Incompleta
Edad: Desde 23 Hasta 33 Años
Sexo: Femenino





","www.buscojobs.com.uy/auxiliar-de-servicio-ID-173900",2019-10-18,"Auxiliar de Servicio",2019-10-18 23:28:31,"09:28:31","viernes","montevideo","montevideo"

"Adecco","Auxiliar de Servicios",1,"Completa","Adecco selecciona para empresa cliente personal para brindar apoyo en tareas de manteniendo general. La búsqueda está orientada a personas responsables, proactivas y completo.Tareas:Limpieza de oficinas, baños y espacios comunes.Requisitos: Formación secundaria Buena presenciaCarne de salud vigenteSe valorará experiencia en cargos similares (comprobable)Flexibilidad horariaDisponibilidad para realizar suplencias¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona","Oficios – Servicios Varios / Auxiliar de Servicios
