"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
","www.buscojobs.com.uy/armador-y-finalista-para-automoviles-ID-174316",2019-10-29,"ARMADOR Y FINALISTA PARA AUTOMÓVILES",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Ministerio De Vivienda, Ordenamiento Territorial Y Medio Amb - Dirección Nacional De Vivienda","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Profesional Arquitecto/a para acompañar en el proceso post mudanza de realojos, de familias provenientes de asentamiento Isla de Gaspar de Montevideo, que actualmente residen en Conjuntos HabitacionalesLugar de Recepción de Consultas:Bartolomé Mitre 1441, 5° pisoTeléfono de Consultas:29151643 int. 112","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/arquitecto-a-ID-174727",2019-11-08,"ArquitectoA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"MTA","Arquitectura",1,"Completa","Participar de la presupuestacion y costos de cada obra en su área de Responsabilidad. Se Valorara experiencia en Presupuestacion de estructuras MetálicasDesponibilidad horaria full time, proactividad, eficacia y eficiencia en el desempeño de las tareas de alto compromiso con las mismas.","Construcción – Arquitectura / Arquitectura
Construcción – Arquitectura / Construcción
Construcción – Arquitectura / Obras Civiles
","




Conocimientos: 

Arquitectura
Ingeniería Industrial Mecánica
Ingeniería Civil
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 24 Hasta 50 Años





","www.buscojobs.com.uy/arquitecto-o-ingeniero-civil-metrajista-con-5-anos-de-experiencia-ID-174293",2019-10-29,"Arquitecto o Ingeniero Civil- Metrajista con  años de Experiencia",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Advice","Administración de Empresas",NA,"Completa","Arte Propiedades es una empresa líder en el rubro inmobiliario, con más de 20 años de experiencia y un excelente posicionamiento en el mercado. Buscamos:Personas con formación terciaria o universitaria en Administración de empresas, Marketing o carreras afines. Deberán contar con buen manejo de herramientas informáticas (Paquete Office y Google Drive). Será valorada la experiencia previa en tareas administrativas o áreas comerciales.  Objetivos de la Posición: Atenderá proveedores por teléfono, mail, WhatsApp, o de manera presencial a los clientes en el local ubicado en Pocitos. Dará apoyo y soporte a la gestión del Coordinador de Ventas. Se encargará de la coordinación con escribanos y empresas para la firma de los contratos.Armará la lista de precios de cada emprendimiento, dándole de alta en el sistema y manteniéndola actualizada. Preparará y subirá avisos a portales online (Gallito Luis, Infocasas, y Mercado libre).Será su responsabilidad la compra de insumos de papelería, limpieza u otros de todos los locales de Arte propiedades. ","Administración – Secretariado / Administración de Empresas
Administración – Secretariado / Auxiliar Administrativo
Administración – Secretariado / Facturación / Cobros / Pagos
Administración – Secretariado / Administración Contable y Financiera
Administración – Secretariado / Secretaría
Atención al Cliente / Atención al Cliente
Comercio – Mercadeo – Ventas / Comercial / Ventas
Marketing – Publicidad / Desarrollo de Producto / Marca
Marketing – Publicidad / Investigación de Mercados
Marketing – Publicidad / Marketing
Marketing – Publicidad / Mercadotecnia
Marketing – Publicidad / Promociones
Marketing – Publicidad / Publicidad
Marketing – Publicidad / RRPP y Eventos
","




Conocimientos: 

Auxiliar Administrativo
Análisis comercial
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/arte-propiedades-administrativo-comercial-ID-174201",2019-10-25,"Arte Propiedades: Administrativo Comercial",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Comercial / Ventas",1,"Completa","Enfocamos la búsqueda hacia una persona con experiencia en el área comercial, en ventas de plaza – mayorista en Montevideo e interior, de marcas internacionales líderes en su sector.Capacidad de autogestión y planificación, seguimiento de clientes, visión estratégica y búsqueda constante en el logro de los objetivos, permanente búsqueda de la excelencia.Deberá contar con nivel terciario en carreras relacionadas con formación comercial, dominio de herramientas informáticas y vehículo propio (excluyente).ResponsabilidadesConstruir relaciones a largo plazo con los clientes, cumplimiento de objetivos asignados, promoción y ventas de todos los productos de la empresa, apego con las metodologías definidas en la organización. La empresaImplica la oportunidad de ingresar en empresa con amplia trayectoria y reconocida en el mercado.","Comercio – Mercadeo – Ventas / Comercial / Ventas
","




Conocimientos: 

Venta de productos en general
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 27 Hasta 40 Años





","www.buscojobs.com.uy/asesor-comercial-ID-174081",2019-10-23,"Asesor comercial",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Campiglia Pilay","Inversiones",5,"Completa","Campiglia Pilay está buscando Asesores ComercialesHombres y mujeres mayores de 30 años, que sean profesionales en la venta para comercializar un producto único del mercado con 10 años en Uruguay.Deben contar con un marcado perfil comercial; se valorará experiencia en ventas de productos intangibles y prospección de clientes; así como un nivel de estudios terciario o superior.Deberán tener excelente manejo de redes sociales, autogestión y marcada orientación hacia el logro de objetivos.Consideraremos un plus la experiencia usando CRM de gestión comercial y contar con una amplia red de contactos.Se ofrece.  Relación de dependenci.  Salario básico y excelentes comisione.  Bonos y concurso.  Plan de Carrera","Banca – Servicios Financieros / Inversiones
","




Conocimientos: 

Prospección de clientes
Venta de servicios
Venta de productos financieros
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 30 Hasta 55 Años





","www.buscojobs.com.uy/asesor-comercial-ID-174098",2019-10-25,"Asesor Comercial",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Randstad Uruguay ","Análisis de Negocios",NA,"Completa","Para nuestro importante cliente multinacional seleccionamos: Asesor comercial.  Rubro Intangibles.Ofrecemos incorporarse a una empresa con sólida trayectoria en el mercado.Son responsabilidades del cargo.  Venta de la cartera de productos de la empresa.  Prospección de nuevos clientes.  Fidelización de clientes activos.  Realización de reportes de ventas.  Entre otras tareas afines al cargo.Son requisitos excluyentes contar con experiencia en el rubro comercial y vocación por las ventas.Se valorará experiencia en ventas de intangibles.Horario de Lunes a Viernes de 9 a 18hs.Remuneración acorde al cargo.","Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Comercial / Ventas
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Comercio – Mercadeo – Ventas / Inmobiliarias
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Análisis comercial
Coordinación de fuerza de ventas
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/asesor-comercial-rubro-intangibles-ID-174309",2019-10-29,"Asesor Comercial - Rubro Intangibles",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"RASANORTE","Venta Agroindustria",2,"Indiferente","Importante empresa especializada en comercialización de servicios busca incorporar un asesor comercial con movilidad propia en Montevideo y área de influencia:Funciones: Visitar el domicilio de potenciales clientes y cerrar operaciones. Gestionar, mantener y desarrollar la cartera de clientes. Venta de servicios intangibles. Cumplir con los objetivos de ventas establecidos diarios y mensuales. Prospección de clientes potenciales.Requisitos: Experiencia mínima 1 año en el área de ventas de campo comprobable. Conocimientos necesarios en atención al cliente. Trabajo por objetivos y metas. Disponibilidad Par. Time o Full Time. Movilidad propia en auto.Te ofrecemos: Sueldo + Excelentes condiciones Asignación de cartera de clientes filtrada. Ruta de trabajo diaria. Excelente clima laboral, ambiente ergonómico y capacitación. Capacitación continua.Competencias: Agresividad comercial. Labor y manejo de negociaciones. Habilidad de persuasión y facilidad de palabra. Actitud Positiva.","Comercio – Mercadeo – Ventas / Venta Agroindustria
Comercio – Mercadeo – Ventas / Venta de Indumentaria
Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
Comercio – Mercadeo – Ventas / Venta de Insumos Salud
Comercio – Mercadeo – Ventas / Venta de Servicios
Comercio – Mercadeo – Ventas / Venta por Catálogo
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Venta en mostrador
Venta de bienes inmuebles
Venta de productos en general
Venta de servicios
Venta al por Mayor
Venta al por Menor
Venta de productos financieros
Venta de productos informáticos
Venta Industrial
Venta a Empresas
Venta a supermercados
Venta por Catálogo
Venta - Consumo masivo
Venta de electrodomésticos
Venta automotriz
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 22 Hasta 31 Años
Sexo: Masculino





","www.buscojobs.com.uy/asesor-comercial-via-publica-con-movilidad-excluyente-ID-173884",2019-10-17,"Asesor Comercial Via Publica - Con Movilidad Excluyente",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Republica Microfinanzas","Atención al Cliente",4,"Completa","Se busca incorporar Asesor de Créditos para Maldonado. Cerro Largo, Tacuarembó (Paso de los Toros) y Paysandú) Principales tareas:La tarea implica promoción, relevamiento de información de los clientes, colocación y la gestión de la cobranza cuando corresponda. Será responsable por la gestión de la cartera de clientes que fue generando, atendiendo a la calidad y al seguimiento de la misma así como al volumen de los créditos según metas fijadas. El rol implica el desplazamiento dentro de la zona asignada. Principalmente se trata de tareas campo, en cuanto a las visitas del Asesor al lugar de trabajo o vivienda del Microempresario, para la evaluación o seguimiento del crédito, en el lugar. Realizarán asimismo, otras actividades o tareas afines que le sean solicitadas.Se requiere para postular al cargo:Secundaria completa.Experiencia previa en posiciones de similar responsabilidades.Buen dominio de herramientas informáticas (Office).Radicación en la zonaSe valorará:Formación técnica en administración, contabilidad y/o comercialCompetencias requeridas:Vocación comercialMuy buen relacionamiento interpersonalProactividadÉticaResponsabilidad y compromisoResponsabilidad socialCarga horaria:44 hs semanales.","Atención al Cliente / Atención al Cliente
Banca – Servicios Financieros / Créditos
Comercio – Mercadeo – Ventas / Análisis de Negocios
Comercio – Mercadeo – Ventas / Desarrollo de Negocios
Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
Comercio – Mercadeo – Ventas / Venta de Servicios
Trabajo Social – Pasantías / Trabajo Voluntario
Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
","




Conocimientos: 

Analisis de créditos
Mercados financieros
Venta de servicios
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 28 Hasta 50 Años





","www.buscojobs.com.uy/asesor-de-creditos-para-varios-departamentos-ID-173775",2019-10-16,"Asesor de Créditos  para varios Departamentos",2019-11-10 21:25:59,"21:25:59",NA,"maldonado","maldonado"

"Advice","Atención al Cliente",1,"Completa","Seleccionamos para importante empresa nacional líder en su rubro.Buscamos:Personas con Bachillerato completo. Se valorará contar con Formación técnica Automotriz.Cursos relacionados a la Atención al cliente, Ventas y Marketing, son un plus. Se requiere contar con Libreta de conducir Cat. A.Será necesario contar con experiencia mínima de 2 años en puestos de similar responsabilidad.Objetivos de la posición:La persona será responsable de la recepción, atención y asesoramiento de los clientes y sus vehículos que acceden al Taller de la empresa. Dentro de las principales responsabilidades se destacan: Coordinación, asistencia y seguimiento de los procesos internos de cada cliente. Se encargará de realizar los presupuestos sobre costos y cotizaciones de los servicios y repuestos necesarios para cada vehículo. Mantendrá contacto con el cliente para la atención de dudas, plazos, presupuestos extras que puedan surgir, etc. Será responsable de la facturación por los servicios realizados de cada cliente.Finalmente, hará entrega de los vehículos, explicando ampliamente los trabajos realizados.","Atención al Cliente / Atención al Cliente
